branch_id,branch_name,city,region,branch_type,tier,month,year,month_num,quarter,headcount,total_transactions,new_accounts_opened,revenue_lakhs,expenses_lakhs,profit_lakhs,profit_margin_pct,loan_disbursed_lakhs,deposits_lakhs,npa_ratio_pct,digital_txn_pct,revenue_per_txn_inr,cost_efficiency,revenue_per_staff,customer_satisfaction
BRN017,Lajpat Nagar,Delhi,North,Metro,high,2023-09,2023,9,Q3,22,5268,314,46.87,19.12,27.75,59.21,336.62,332.41,0.21,83.97,889.71,0.4079,2.1305,4.97
BRN017,Lajpat Nagar,Delhi,North,Metro,high,2023-10,2023,10,Q4,22,5272,314,46.91,18.65,28.26,60.24,336.87,332.66,0.61,76.56,889.8,0.3976,2.1323,4.33
BRN017,Lajpat Nagar,Delhi,North,Metro,high,2023-11,2023,11,Q4,22,5227,312,46.51,18.76,27.75,59.66,334.03,329.85,0.28,82.58,889.8,0.4034,2.1141,4.97
BRN017,Lajpat Nagar,Delhi,North,Metro,high,2023-12,2023,12,Q4,22,5841,348,51.97,19.13,32.84,63.19,373.21,368.55,0.37,68.69,889.74,0.3681,2.3623,4.5
BRN018,Rohini,Delhi,North,Metro,mid,2021-01,2021,1,Q1,13,2426,104,24.6,17.39,7.21,29.31,155.69,191.0,1.44,77.73,1014.01,0.7069,1.8923,4.26
BRN018,Rohini,Delhi,North,Metro,mid,2021-02,2021,2,Q1,13,2274,98,23.05,19.02,4.03,17.48,145.92,179.01,2.64,84.05,1013.63,0.8252,1.7731,3.66
BRN018,Rohini,Delhi,North,Metro,mid,2021-03,2021,3,Q1,13,2408,103,24.41,19.17,5.24,21.47,154.51,189.55,1.97,73.59,1013.7,0.7853,1.8777,4.16
BRN018,Rohini,Delhi,North,Metro,mid,2021-04,2021,4,Q2,13,2484,107,25.18,17.89,7.29,28.95,159.38,195.54,2.73,66.79,1013.69,0.7105,1.9369,3.83
BRN018,Rohini,Delhi,North,Metro,mid,2021-05,2021,5,Q2,13,2800,120,28.38,18.15,10.23,36.05,179.65,220.4,2.42,85.34,1013.57,0.6395,2.1831,3.98
BRN018,Rohini,Delhi,North,Metro,mid,2021-06,2021,6,Q2,13,2621,113,26.57,18.4,8.17,30.75,168.17,206.32,0.24,71.81,1013.74,0.6925,2.0438,3.9
BRN018,Rohini,Delhi,North,Metro,mid,2021-07,2021,7,Q3,13,2703,116,27.4,18.29,9.11,33.25,173.42,212.75,1.28,76.26,1013.69,0.6675,2.1077,4.12
BRN018,Rohini,Delhi,North,Metro,mid,2021-08,2021,8,Q3,13,2741,118,27.78,19.02,8.76,31.53,175.84,215.72,1.69,83.16,1013.5,0.6847,2.1369,4.22
BRN018,Rohini,Delhi,North,Metro,mid,2021-09,2021,9,Q3,13,2649,114,26.85,18.57,8.28,30.84,169.95,208.49,1.36,81.85,1013.59,0.6916,2.0654,3.85
BRN018,Rohini,Delhi,North,Metro,mid,2021-10,2021,10,Q4,13,3023,130,30.64,17.64,13.0,42.43,193.95,237.95,1.83,67.72,1013.56,0.5757,2.3569,4.06
BRN018,Rohini,Delhi,North,Metro,mid,2021-11,2021,11,Q4,13,2782,119,28.2,18.06,10.14,35.96,178.51,219.0,0.88,71.15,1013.66,0.6404,2.1692,3.73
BRN018,Rohini,Delhi,North,Metro,mid,2021-12,2021,12,Q4,13,2976,128,30.17,19.04,11.13,36.89,190.93,234.24,2.96,74.54,1013.78,0.6311,2.3208,4.01
BRN018,Rohini,Delhi,North,Metro,mid,2022-01,2022,1,Q1,13,2621,113,26.57,19.31,7.26,27.32,168.19,206.34,1.35,82.33,1013.74,0.7268,2.0438,4.09
BRN018,Rohini,Delhi,North,Metro,mid,2022-02,2022,2,Q1,13,2455,105,24.89,18.1,6.79,27.28,157.52,193.24,1.81,65.51,1013.85,0.7272,1.9146,3.99
BRN018,Rohini,Delhi,North,Metro,mid,2022-03,2022,3,Q1,13,2988,128,30.29,18.92,11.37,37.54,191.7,235.19,2.81,75.1,1013.72,0.6246,2.33,3.96
BRN018,Rohini,Delhi,North,Metro,mid,2022-04,2022,4,Q2,13,3068,132,31.1,18.51,12.59,40.48,196.85,241.5,2.34,80.61,1013.69,0.5952,2.3923,3.69
BRN018,Rohini,Delhi,North,Metro,mid,2022-05,2022,5,Q2,13,3023,130,30.64,19.48,11.16,36.42,193.96,237.96,1.91,84.72,1013.56,0.6358,2.3569,4.15
BRN018,Rohini,Delhi,North,Metro,mid,2022-06,2022,6,Q2,13,3031,130,30.72,18.28,12.44,40.49,194.46,238.56,0.82,81.44,1013.53,0.5951,2.3631,4.23
BRN018,Rohini,Delhi,North,Metro,mid,2022-07,2022,7,Q3,13,3172,136,32.15,19.0,13.15,40.9,203.5,249.66,2.31,75.7,1013.56,0.591,2.4731,4.1
BRN018,Rohini,Delhi,North,Metro,mid,2022-08,2022,8,Q3,13,3229,139,32.74,17.83,14.91,45.54,207.2,254.19,1.0,77.23,1013.94,0.5446,2.5185,3.7
BRN018,Rohini,Delhi,North,Metro,mid,2022-09,2022,9,Q3,13,3002,129,30.44,19.19,11.25,36.96,192.64,236.33,1.56,65.31,1013.99,0.6304,2.3415,3.89
BRN018,Rohini,Delhi,North,Metro,mid,2022-10,2022,10,Q4,13,3033,130,30.75,18.81,11.94,38.83,194.61,238.75,0.99,69.78,1013.85,0.6117,2.3654,3.62
BRN018,Rohini,Delhi,North,Metro,mid,2022-11,2022,11,Q4,13,2935,126,29.75,18.44,11.31,38.02,188.3,231.01,2.28,84.5,1013.63,0.6198,2.2885,3.74
BRN018,Rohini,Delhi,North,Metro,mid,2022-12,2022,12,Q4,13,3370,145,34.16,19.55,14.61,42.77,216.22,265.26,1.64,87.75,1013.65,0.5723,2.6277,3.93
BRN018,Rohini,Delhi,North,Metro,mid,2023-01,2023,1,Q1,13,2583,111,26.18,19.46,6.72,25.67,165.71,203.3,1.45,66.61,1013.55,0.7433,2.0138,3.64
BRN018,Rohini,Delhi,North,Metro,mid,2023-02,2023,2,Q1,13,2923,126,29.63,18.72,10.91,36.82,187.56,230.1,1.25,73.5,1013.68,0.6318,2.2792,4.11
BRN018,Rohini,Delhi,North,Metro,mid,2023-03,2023,3,Q1,13,2749,118,27.87,18.15,9.72,34.88,176.41,216.43,1.26,84.12,1013.82,0.6512,2.1438,4.26
BRN018,Rohini,Delhi,North,Metro,mid,2023-04,2023,4,Q2,13,3245,139,32.9,18.2,14.7,44.68,208.23,255.46,0.47,67.38,1013.87,0.5532,2.5308,4.05
BRN018,Rohini,Delhi,North,Metro,mid,2023-05,2023,5,Q2,13,2866,123,29.05,18.66,10.39,35.77,183.88,225.59,1.73,76.98,1013.61,0.6423,2.2346,3.91
BRN018,Rohini,Delhi,North,Metro,mid,2023-06,2023,6,Q2,13,3096,133,31.38,18.88,12.5,39.83,198.64,243.7,0.24,69.77,1013.57,0.6017,2.4138,4.14
BRN018,Rohini,Delhi,North,Metro,mid,2023-07,2023,7,Q3,13,3336,143,33.82,18.23,15.59,46.1,214.06,262.61,1.17,73.99,1013.79,0.539,2.6015,4.07
BRN018,Rohini,Delhi,North,Metro,mid,2023-08,2023,8,Q3,13,3074,132,31.16,17.95,13.21,42.39,197.24,241.98,1.41,82.81,1013.66,0.5761,2.3969,4.03
BRN018,Rohini,Delhi,North,Metro,mid,2023-09,2023,9,Q3,13,3450,148,34.97,18.58,16.39,46.87,221.36,271.57,1.06,74.54,1013.62,0.5313,2.69,4.14
BRN018,Rohini,Delhi,North,Metro,mid,2023-10,2023,10,Q4,13,3466,149,35.13,18.23,16.9,48.11,222.36,272.79,0.72,78.79,1013.56,0.5189,2.7023,4.02
BRN018,Rohini,Delhi,North,Metro,mid,2023-11,2023,11,Q4,13,3688,159,37.38,19.3,18.08,48.37,236.62,290.28,2.29,77.83,1013.56,0.5163,2.8754,4.12
BRN018,Rohini,Delhi,North,Metro,mid,2023-12,2023,12,Q4,13,3674,158,37.24,17.67,19.57,52.55,235.7,289.17,1.46,87.05,1013.61,0.4745,2.8646,3.92
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2021-01,2021,1,Q1,11,2828,144,15.91,15.63,0.28,1.76,93.14,200.85,0.81,64.88,562.59,0.9824,1.4464,3.95
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2021-02,2021,2,Q1,11,2923,149,16.44,16.55,-0.11,-0.67,96.26,207.59,2.38,69.02,562.44,1.0067,1.4945,4.03
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2021-03,2021,3,Q1,11,3073,156,17.29,15.43,1.86,10.76,101.19,218.23,1.23,60.81,562.64,0.8924,1.5718,3.95
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2021-04,2021,4,Q2,11,3043,155,17.12,15.76,1.36,7.94,100.22,216.12,2.66,56.08,562.6,0.9206,1.5564,3.48
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2021-05,2021,5,Q2,11,3427,174,19.28,15.33,3.95,20.49,112.84,243.35,1.1,72.45,562.59,0.7951,1.7527,3.93
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2021-06,2021,6,Q2,11,3701,188,20.82,15.89,4.93,23.68,121.88,262.84,2.99,70.64,562.55,0.7632,1.8927,4.09
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2021-07,2021,7,Q3,11,3710,189,20.87,15.74,5.13,24.58,122.18,263.49,0.39,52.37,562.53,0.7542,1.8973,3.86
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2021-08,2021,8,Q3,11,3881,197,21.83,15.89,5.94,27.21,127.8,275.61,2.46,71.45,562.48,0.7279,1.9845,3.98
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2021-09,2021,9,Q3,11,3843,196,21.62,15.73,5.89,27.24,126.56,272.93,1.35,53.25,562.58,0.7276,1.9655,3.49
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2021-10,2021,10,Q4,11,3317,169,18.66,15.96,2.7,14.47,109.23,235.57,1.79,57.82,562.56,0.8553,1.6964,4.01
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2021-11,2021,11,Q4,11,3869,197,21.77,15.71,6.06,27.84,127.42,274.78,2.34,65.59,562.68,0.7216,1.9791,3.47
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2021-12,2021,12,Q4,11,4120,210,23.18,15.33,7.85,33.87,135.67,292.59,1.93,64.08,562.62,0.6613,2.1073,4.05
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2022-01,2022,1,Q1,11,3288,167,18.5,16.94,1.56,8.43,108.29,233.53,1.83,74.77,562.65,0.9157,1.6818,3.87
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2022-02,2022,2,Q1,11,3481,177,19.58,16.12,3.46,17.67,114.63,247.2,1.29,55.72,562.48,0.8233,1.78,3.95
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2022-03,2022,3,Q1,11,3611,184,20.31,17.07,3.24,15.95,118.91,256.43,1.16,63.19,562.45,0.8405,1.8464,4.11
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2022-04,2022,4,Q2,11,3435,175,19.32,17.2,2.12,10.97,113.11,243.93,2.02,70.11,562.45,0.8903,1.7564,4.15
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2022-05,2022,5,Q2,11,3840,195,21.6,16.41,5.19,24.03,126.45,272.7,1.47,66.87,562.5,0.7597,1.9636,3.5
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2022-06,2022,6,Q2,11,3891,198,21.89,15.98,5.91,27.0,128.14,276.35,0.67,62.51,562.58,0.73,1.99,4.12
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2022-07,2022,7,Q3,11,3939,200,22.16,16.62,5.54,25.0,129.7,279.71,0.97,53.91,562.58,0.75,2.0145,3.91
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2022-08,2022,8,Q3,11,3977,202,22.37,16.42,5.95,26.6,130.95,282.41,2.17,61.38,562.48,0.734,2.0336,3.58
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2022-09,2022,9,Q3,11,3961,202,22.28,16.89,5.39,24.19,130.43,281.28,0.25,69.48,562.48,0.7581,2.0255,3.58
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2022-10,2022,10,Q4,11,4034,205,22.69,16.62,6.07,26.75,132.83,286.46,2.45,74.02,562.47,0.7325,2.0627,4.05
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2022-11,2022,11,Q4,11,4130,210,23.23,16.21,7.02,30.22,136.0,293.3,0.63,64.32,562.47,0.6978,2.1118,3.74
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2022-12,2022,12,Q4,11,4116,209,23.16,17.05,6.11,26.38,135.55,292.32,1.86,58.87,562.68,0.7362,2.1055,3.87
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2023-01,2023,1,Q1,11,3201,163,18.01,15.32,2.69,14.94,105.41,227.33,0.44,65.17,562.64,0.8506,1.6373,3.76
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2023-02,2023,2,Q1,11,3849,196,21.65,16.98,4.67,21.57,126.75,273.33,0.79,71.57,562.48,0.7843,1.9682,3.92
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2023-03,2023,3,Q1,11,4109,209,23.11,15.64,7.47,32.32,135.31,291.81,1.0,70.07,562.42,0.6768,2.1009,3.98
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2023-04,2023,4,Q2,11,4273,217,24.04,15.32,8.72,36.27,140.72,303.46,1.94,74.33,562.6,0.6373,2.1855,4.09
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2023-05,2023,5,Q2,11,3977,202,22.37,16.91,5.46,24.41,130.96,282.43,1.14,51.68,562.48,0.7559,2.0336,3.5
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2023-06,2023,6,Q2,11,4431,226,24.93,16.85,8.08,32.41,145.93,314.7,2.83,52.13,562.63,0.6759,2.2664,4.06
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2023-07,2023,7,Q3,11,4037,205,22.71,15.4,7.31,32.19,132.95,286.71,0.84,61.73,562.55,0.6781,2.0645,3.61
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2023-08,2023,8,Q3,11,4027,205,22.65,15.45,7.2,31.79,132.62,285.99,0.61,74.33,562.45,0.6821,2.0591,3.58
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2023-09,2023,9,Q3,11,4356,222,24.51,17.14,7.37,30.07,143.46,309.38,0.98,69.96,562.67,0.6993,2.2282,3.77
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2023-10,2023,10,Q4,11,4148,211,23.34,15.84,7.5,32.13,136.61,294.6,0.56,56.41,562.68,0.6787,2.1218,3.62
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2023-11,2023,11,Q4,11,4327,220,24.34,16.57,7.77,31.92,142.48,307.26,0.79,70.23,562.51,0.6808,2.2127,3.5
BRN019,Gurgaon Sec 29,Gurgaon,North,Semi-Urban,mid,2023-12,2023,12,Q4,11,4347,221,24.46,15.92,8.54,34.91,143.16,308.74,0.63,52.07,562.69,0.6509,2.2236,4.06
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2021-01,2021,1,Q1,29,4612,249,37.93,22.69,15.24,40.18,243.27,228.97,0.93,52.06,822.42,0.5982,1.3079,4.12
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2021-02,2021,2,Q1,29,5061,274,41.62,21.84,19.78,47.53,266.92,251.24,0.2,60.47,822.37,0.5247,1.4352,4.51
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2021-03,2021,3,Q1,29,5397,292,44.39,22.96,21.43,48.28,284.66,267.93,1.23,69.43,822.49,0.5172,1.5307,4.33
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2021-04,2021,4,Q2,29,5913,320,48.63,21.86,26.77,55.05,311.87,293.54,1.53,74.74,822.43,0.4495,1.6769,4.31
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2021-05,2021,5,Q2,29,6062,328,49.85,22.02,27.83,55.83,319.7,300.91,0.93,68.54,822.34,0.4417,1.719,4.07
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2021-06,2021,6,Q2,29,5770,312,47.45,22.31,25.14,52.98,304.32,286.44,0.71,71.49,822.36,0.4702,1.6362,4.52
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2021-07,2021,7,Q3,29,5737,310,47.18,21.9,25.28,53.58,302.56,284.77,1.4,53.15,822.38,0.4642,1.6269,4.25
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2021-08,2021,8,Q3,29,5623,304,46.24,23.57,22.67,49.03,296.55,279.12,1.07,64.48,822.34,0.5097,1.5945,4.06
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2021-09,2021,9,Q3,29,5880,318,48.36,22.75,25.61,52.96,310.12,291.9,1.04,59.3,822.45,0.4704,1.6676,4.09
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2021-10,2021,10,Q4,29,6237,338,51.3,21.4,29.9,58.28,328.97,309.64,0.41,56.97,822.51,0.4172,1.769,4.33
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2021-11,2021,11,Q4,29,5969,323,49.09,21.51,27.58,56.18,314.83,296.32,0.59,73.18,822.42,0.4382,1.6928,4.51
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2021-12,2021,12,Q4,29,7127,386,58.61,22.55,36.06,61.53,375.87,353.78,0.74,69.94,822.37,0.3847,2.021,4.03
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2022-01,2022,1,Q1,29,5243,284,43.12,21.25,21.87,50.72,276.55,260.29,1.54,69.9,822.43,0.4928,1.4869,4.32
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2022-02,2022,2,Q1,29,5232,283,43.03,22.82,20.21,46.97,275.94,259.72,0.47,71.85,822.44,0.5303,1.4838,4.09
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2022-03,2022,3,Q1,29,5660,306,46.55,21.72,24.83,53.34,298.53,280.99,1.58,69.81,822.44,0.4666,1.6052,3.93
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2022-04,2022,4,Q2,29,6190,335,50.9,23.03,27.87,54.75,326.44,307.26,0.88,58.78,822.29,0.4525,1.7552,4.04
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2022-05,2022,5,Q2,29,5723,310,47.07,22.32,24.75,52.58,301.83,284.09,0.17,57.29,822.47,0.4742,1.6231,4.58
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2022-06,2022,6,Q2,29,5966,323,49.07,21.66,27.41,55.86,314.67,296.18,0.9,61.66,822.49,0.4414,1.6921,4.57
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2022-07,2022,7,Q3,29,6658,360,54.76,21.43,33.33,60.87,351.14,330.51,0.83,64.92,822.47,0.3913,1.8883,4.27
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2022-08,2022,8,Q3,29,7066,382,58.11,23.08,35.03,60.28,372.67,350.77,1.51,54.27,822.39,0.3972,2.0038,4.21
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2022-09,2022,9,Q3,29,5879,318,48.35,21.57,26.78,55.39,310.05,291.82,0.97,65.38,822.42,0.4461,1.6672,4.17
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2022-10,2022,10,Q4,29,7095,384,58.35,22.39,35.96,61.63,374.19,352.2,0.19,50.87,822.41,0.3837,2.0121,4.28
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2022-11,2022,11,Q4,29,6917,374,56.88,22.19,34.69,60.99,364.79,343.35,0.37,50.62,822.32,0.3901,1.9614,4.52
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2022-12,2022,12,Q4,29,7097,384,58.36,21.66,36.7,62.89,374.28,352.28,1.33,52.79,822.32,0.3711,2.0124,3.97
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2023-01,2023,1,Q1,29,5929,321,48.76,21.77,26.99,55.35,312.68,294.3,0.75,70.04,822.4,0.4465,1.6814,4.05
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2023-02,2023,2,Q1,29,5899,319,48.51,23.03,25.48,52.53,311.12,292.83,1.41,55.92,822.34,0.4747,1.6728,4.02
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2023-03,2023,3,Q1,29,6622,358,54.46,22.54,31.92,58.61,349.24,328.71,0.76,51.65,822.41,0.4139,1.8779,4.58
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2023-04,2023,4,Q2,29,5984,324,49.21,23.24,25.97,52.77,315.58,297.03,1.42,55.86,822.36,0.4723,1.6969,4.3
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2023-05,2023,5,Q2,29,6498,352,53.44,21.1,32.34,60.52,342.7,322.56,1.24,73.33,822.41,0.3948,1.8428,4.61
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2023-06,2023,6,Q2,29,6530,353,53.7,22.66,31.04,57.8,344.4,324.16,0.64,71.2,822.36,0.422,1.8517,4.41
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2023-07,2023,7,Q3,29,7439,403,61.18,23.39,37.79,61.77,392.33,369.27,0.57,57.04,822.42,0.3823,2.1097,4.45
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2023-08,2023,8,Q3,29,7604,412,62.53,21.05,41.48,66.34,401.03,377.46,1.3,65.57,822.33,0.3366,2.1562,4.43
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2023-09,2023,9,Q3,29,7565,409,62.21,21.86,40.35,64.86,398.98,375.53,0.23,61.07,822.34,0.3514,2.1452,4.17
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2023-10,2023,10,Q4,29,6844,370,56.29,21.94,34.35,61.02,360.98,339.77,1.69,54.64,822.47,0.3898,1.941,4.52
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2023-11,2023,11,Q4,29,7249,392,59.62,23.51,36.11,60.57,382.33,359.86,0.26,54.07,822.46,0.3943,2.0559,3.98
BRN020,Gurgaon Sec 14,Gurgaon,North,Semi-Urban,high,2023-12,2023,12,Q4,29,7887,427,64.86,21.42,43.44,66.98,415.94,391.5,0.86,62.54,822.37,0.3302,2.2366,4.61
BRN021,Noida Sec 18,Noida,North,Semi-Urban,low,2021-01,2021,1,Q1,6,1652,18,4.23,7.02,-2.79,-65.96,62.63,64.58,4.42,61.56,256.05,1.6596,0.705,3.01
BRN021,Noida Sec 18,Noida,North,Semi-Urban,low,2021-02,2021,2,Q1,6,1892,21,4.84,7.14,-2.3,-47.52,71.71,73.94,4.78,58.92,255.81,1.4752,0.8067,2.85
BRN021,Noida Sec 18,Noida,North,Semi-Urban,low,2021-03,2021,3,Q1,6,1981,22,5.07,7.18,-2.11,-41.62,75.1,77.43,1.04,61.0,255.93,1.4162,0.845,2.56
BRN021,Noida Sec 18,Noida,North,Semi-Urban,low,2021-04,2021,4,Q2,6,2013,22,5.15,7.75,-2.6,-50.49,76.3,78.67,4.82,70.56,255.84,1.5049,0.8583,2.77
BRN021,Noida Sec 18,Noida,North,Semi-Urban,low,2021-05,2021,5,Q2,6,1856,20,4.75,7.35,-2.6,-54.74,70.37,72.56,3.91,73.75,255.93,1.5474,0.7917,2.43
BRN021,Noida Sec 18,Noida,North,Semi-Urban,low,2021-06,2021,6,Q2,6,1880,20,4.81,7.57,-2.76,-57.38,71.28,73.49,3.42,59.75,255.85,1.5738,0.8017,2.79
BRN021,Noida Sec 18,Noida,North,Semi-Urban,low,2021-07,2021,7,Q3,6,1979,22,5.07,6.96,-1.89,-37.28,75.0,77.33,0.58,64.54,256.19,1.3728,0.845,2.5
BRN021,Noida Sec 18,Noida,North,Semi-Urban,low,2021-08,2021,8,Q3,6,1924,21,4.93,7.69,-2.76,-55.98,72.93,75.2,4.0,60.27,256.24,1.5598,0.8217,2.72
BRN021,Noida Sec 18,Noida,North,Semi-Urban,low,2021-09,2021,9,Q3,6,2074,23,5.31,7.75,-2.44,-45.95,78.6,81.05,1.77,69.5,256.03,1.4595,0.885,2.41
BRN021,Noida Sec 18,Noida,North,Semi-Urban,low,2021-10,2021,10,Q4,6,1958,21,5.01,6.99,-1.98,-39.52,74.22,76.53,0.96,64.63,255.87,1.3952,0.835,2.6
BRN021,Noida Sec 18,Noida,North,Semi-Urban,low,2021-11,2021,11,Q4,6,2082,23,5.33,7.71,-2.38,-44.65,78.9,81.35,4.0,65.42,256.0,1.4465,0.8883,2.9
BRN021,Noida Sec 18,Noida,North,Semi-Urban,low,2021-12,2021,12,Q4,6,2438,27,6.24,7.12,-0.88,-14.1,92.4,95.27,4.45,68.7,255.95,1.141,1.04,2.96
BRN021,Noida Sec 18,Noida,North,Semi-Urban,low,2022-01,2022,1,Q1,6,1891,21,4.84,7.14,-2.3,-47.52,71.68,73.91,4.47,50.79,255.95,1.4752,0.8067,2.65
BRN021,Noida Sec 18,Noida,North,Semi-Urban,low,2022-02,2022,2,Q1,6,2033,22,5.21,7.13,-1.92,-36.85,77.07,79.46,1.08,50.68,256.27,1.3685,0.8683,2.45
BRN021,Noida Sec 18,Noida,North,Semi-Urban,low,2022-03,2022,3,Q1,6,2073,23,5.31,7.11,-1.8,-33.9,78.56,81.01,3.37,53.45,256.15,1.339,0.885,3.04
BRN021,Noida Sec 18,Noida,North,Semi-Urban,low,2022-04,2022,4,Q2,6,2179,24,5.58,7.71,-2.13,-38.17,82.57,85.14,0.88,72.4,256.08,1.3817,0.93,2.87
BRN021,Noida Sec 18,Noida,North,Semi-Urban,low,2022-05,2022,5,Q2,6,2264,25,5.8,7.06,-1.26,-21.72,85.8,88.47,3.29,53.9,256.18,1.2172,0.9667,2.39
BRN021,Noida Sec 18,Noida,North,Semi-Urban,low,2022-06,2022,6,Q2,6,2325,25,5.95,7.24,-1.29,-21.68,88.13,90.87,3.33,54.57,255.91,1.2168,0.9917,2.99
BRN021,Noida Sec 18,Noida,North,Semi-Urban,low,2022-07,2022,7,Q3,6,2071,23,5.3,7.43,-2.13,-40.19,78.49,80.93,4.41,56.89,255.92,1.4019,0.8833,2.88
BRN021,Noida Sec 18,Noida,North,Semi-Urban,low,2022-08,2022,8,Q3,6,2137,23,5.47,6.93,-1.46,-26.69,81.01,83.53,0.88,60.52,255.97,1.2669,0.9117,2.83
BRN021,Noida Sec 18,Noida,North,Semi-Urban,low,2022-09,2022,9,Q3,6,2277,25,5.83,7.75,-1.92,-32.93,86.3,88.99,1.75,66.35,256.04,1.3293,0.9717,2.57
